A3604G4SLR7GNL  |  Dian King  |  Kittanning, Pennsylvania USA  |  Reviewer ranking: #24,084,569  |  50%  |  (4 of 8)  |  
A1NNEEICA06L5W  |  twin crazy  |  Jamestown, NC  |  Reviewer ranking: #1,758,759  |  84%  |  (26 of 31)  |  
A3R7MXVQRGGIQ9  |  Joseph J. Truncale  |  Vernon Hills, Il  |  _  |  84%  |  (2,703 of 3,227)  |  
AJGR23V4M0ZNJ  |  Rhona A. Blackwell-Ready  |  Riverdale, MD USA  |  _  |  78%  |  (157 of 202)  |  
AXJW5KHYY40PF  |  JRockFL  |  Jacksonville, FL USA  |  Reviewer ranking: #2,022,712  |  85%  |  (141 of 165)  |  
A211TIO5POEHXK  |  Jane A. Mcmillan  |  Northern CA  |  Reviewer ranking: #19,890,161  |  38%  |  (5 of 13)  |  
A1XFZO04LEUWBA  |  subfusca88  |  _  |  Reviewer ranking: #2,402,666  |  56%  |  (14 of 25)  |  
AT417OUHOU75T  |  Kristina Severance  |  _  |  Reviewer ranking: #5,932,608  |  85%  |  (22 of 26)  |  
A2YGJLAOUCEGHQ  |  D. Martin  |  Bonham, Texas  |  Reviewer ranking: #694,936  |  86%  |  (50 of 58)  |  
A3CLS5AGJESDDH  |  Cheryl Lore  |  _  |  Reviewer ranking: #871,276  |  98%  |  (607 of 622)  |  
A2HIEOA3TRY037  |  Kyle Hudson  |  Sydney, Australia  |  Reviewer ranking: #28,373,808  |  100%  |  (2 of 2)  |  
A2DDWAFLSXA77I  |  Bob-O44  |  _  |  Reviewer ranking: #12,239,523  |  100%  |  (1 of 1)  |  
A1O582RGWREM5I  |  Jamie Noelle Lions  |  WA  |  Reviewer ranking: #7,720,260  |  60%  |  (75 of 124)  |  
ASDAPGH0NGSWI  |  Arlene I. Corso  |  Florida  |  Reviewer ranking: #30,142,478  |  43%  |  (6 of 14)  |  
A31K676LD5F62Z  |  Linda Fleming  |  Pennsylvania  |  Reviewer ranking: #305,037  |  76%  |  (38 of 50)  |  
A239QI5HMHCDOH  |  tumbleweed  |  _  |  Reviewer ranking: #438,623  |  87%  |  (61 of 70)  |  
A28WHKDK4IG7JX  |  Jim Stark  |  _  |  Reviewer ranking: #22,814,506  |  100%  |  (6 of 6)  |  
ARYWGTCHFATK0  |  Neon the Glowgobear  |  Atlanta, GA  |  Reviewer ranking: #1,166,740  |  92%  |  (23 of 25)  |  
A13KQL0Z6R634S  |  Otto C. Steinmayer  |  Lundu, Sarawak, Malaysia  |  Reviewer ranking: #5,864,071  |  80%  |  (24 of 30)  |  
AAVLB0GGEKRCO  |  Andrew Raker  |  PA  |  Reviewer ranking: #158,060  |  80%  |  (725 of 904)  |  
A34VCZN7XNQ7M9  |  AlwaysLearning  |  _  |  Reviewer ranking: #1,847,140  |  75%  |  (3 of 4)  |  
A1AN79WOIZSW7K  |  Dave Lugowski  |  _  |  Reviewer ranking: #8,882,269  |  55%  |  (41 of 75)  |  
A2IU2BSVWQLKJ7  |  Unlucky Frank  |  Vagrant in Lalaland, CA United States  |  _  |  74%  |  (3,137 of 4,212)  |  
A3R8TUW9FOELXL  |  keith kunz  |  buena park, ca United States  |  Reviewer ranking: #26,749,550  |  34%  |  (59 of 173)  |  
A13AB48ZJZF5YE  |  Dougie Quick  |  USA  |  Reviewer ranking: #30,252,341  |  34%  |  (174 of 506)  |  
ARJ2L3J5GPHRM  |  Doug D. Johnson  |  Arizona, USA  |  Reviewer ranking: #354,830  |  55%  |  (684 of 1,244)  |  
A3FNKL8QS5ZMDJ  |  Reise O'Reilly  |  Somewhere in time  |  Reviewer ranking: #20,745,387  |  82%  |  (40 of 49)  |  
A2MG8HX7BS374N  |  Janet B. Duffy  |  Vancouver, WA USA  |  Reviewer ranking: #1,072,494  |  52%  |  (17 of 33)  |  
A3H8YOP2THOYW1  |  Brian Tvenstrup  |  Riverview, FL  USA  |  Reviewer ranking: #163,192  |  87%  |  (103 of 119)  |  
A3TC3BCKUYYIKX  |  Hilary  |  New Canaan, CT  |  Reviewer ranking: #23,482,162  |  85%  |  (117 of 137)  |  
A2HBFOGVW1QPA0  |  C. BIRD  |  _  |  Reviewer ranking: #2,817,697  |  78%  |  (29 of 37)  |  
A33TIH5A8HPW93  |  JDBiGC  |  Southern California, CA, USA  |  Reviewer ranking: #30,052,255  |  52%  |  (17 of 33)  |  
A2HRSOMEKUI6BH  |  ---- N. Miller  |  Vermont, United States  |  Reviewer ranking: #1,279,620  |  84%  |  (163 of 195)  |  
A287QYIYRKNZL2  |  Tienman  |  Lincoln, NE United States  |  Reviewer ranking: #27,277,148  |  76%  |  (19 of 25)  |  
AGJQBSCSKD37C  |  Rick Powell  |  Chicago, IL USA  |  Reviewer ranking: #28,019,215  |  70%  |  (23 of 33)  |  
A3TLJCTMNVW8GH  |  Cristal Wrhel  |  Payson, UT USA  |  Reviewer ranking: #27,331,390  |  50%  |  (15 of 30)  |  
A1DXX7NILBM4HI  |  Robert L. Crepeau  |  NJ, USA  |  Reviewer ranking: #321,558  |  88%  |  (128 of 145)  |  
A1ADG449ZNEO6Y  |  BPRK  |  Joliet,Illinois  |  Reviewer ranking: #29,270,610  |  33%  |  (98 of 297)  |  
A1B9BVHQLSQJIE  |  Roontoon  |  Minneapolis, MN  |  Reviewer ranking: #4,074,880  |  89%  |  (50 of 56)  |  
A12WG2GQRC4VAF  |  Crowquill  |  _  |  Reviewer ranking: #25,178,897  |  61%  |  (14 of 23)  |  
A2V8WQ7E1OD7XL  |  Beach_Bummery  |  Florida USA  |  _  |  71%  |  (417 of 587)  |  
ATXHFVGAYCTZ3  |  James Horvath  |  South Bend, Indiana United States  |  Reviewer ranking: #28,142,728  |  90%  |  (85 of 94)  |  
A1IKRIZHCEXMBP  |  Shami Ghosh  |  _  |  Reviewer ranking: #4,028,883  |  94%  |  (154 of 163)  |  
AYZVU1OGYXD2M  |  E. Burdette  |  West Michigan  |  Reviewer ranking: #25,652,007  |  60%  |  (6 of 10)  |  
A1U6VYFBESYTSA  |  alex  |  Canada  |  Reviewer ranking: #30,044,502  |  44%  |  (177 of 398)  |  
A153N0YBFM1JDQ  |  Kindle Customer  |  _  |  Reviewer ranking: #1,655,713  |  62%  |  (18 of 29)  |  
A8ID9KX5G95O5  |  Brian S. Gapud  |  Viera, FL  |  Reviewer ranking: #2,742,265  |  75%  |  (21 of 28)  |  
A34EL4N30EA41T  |  jc  |  orlando, florida  |  Reviewer ranking: #28,347,266  |  85%  |  (11 of 13)  |  
A30WI2VSRJWSC2  |  F. Larsen  |  San Francisco Bay Area, CA USA  |  Reviewer ranking: #12,800,391  |  0%  |  (0 of 1)  |  
AEXBEDCCR42W2  |  Mark Burnsworth  |  Louisville, KY  |  Reviewer ranking: #29,853,449  |  50%  |  (16 of 32)  |  
A6BHE6E9VV5BE  |  Nishi  |  New York  |  Reviewer ranking: #109,645  |  76%  |  (188 of 247)  |  
A3SOYZPLJZXUMK  |  Teddydowne  |  _  |  Reviewer ranking: #22,730,461  |  100%  |  (9 of 9)  |  
A2H3OZ1Z9M8H2C  |  Raymond Miller  |  Toronto, Canada  |  Reviewer ranking: #27,900,418  |  92%  |  (84 of 91)  |  
AY1B59HH03TF0  |  Gail E. Sullivan-bertran  |  Hansville, Wa USA  |  Reviewer ranking: #757,025  |  67%  |  (32 of 48)  |  
A1HC2G3SCHR2VU  |  Mark Lee  |  Florida, USA  |  Reviewer ranking: #29,545,593  |  23%  |  (21 of 90)  |  
A5DBTHYBJY22H  |  Teresa Sandifer  |  greenwood, ms, US  |  Reviewer ranking: #29,109,819  |  0%  |  (0 of 7)  |  
A1F6OKR4IDY2NU  |  Imelda The Hon  |  Portland, OR USA  |  _  |  91%  |  (150 of 165)  |  
A33Y2A2J3JPM67  |  Laura E. Kilmer  |  Bradenton, FL  |  Reviewer ranking: #27,571,568  |  67%  |  (2 of 3)  |  
AFVROUVTT63XM  |  Dr. H. A. Jones  |  Wales, UK  |  _  |  83%  |  (978 of 1,179)  |  
A2ZFFLQ2V8ASS8  |  Eva Gobeil  |  Canada  |  Reviewer ranking: #26,883,727  |  _  |  _  |  
A2CR3HUXTYK79Y  |  Elizabeth Dunn  |  Charlotte, NC  |  Reviewer ranking: #27,497,818  |  83%  |  (5 of 6)  |  
A3C87CZAWRTUNA  |  C. Rothpletz  |  Gainesville, FL  |  Reviewer ranking: #27,997,656  |  52%  |  (11 of 21)  |  
A2V7OZ6Y8ZL089  |  Bibliofemme  |  _  |  Reviewer ranking: #4,772,572  |  81%  |  (38 of 47)  |  
AWF3Y974AJ3T4  |  John P. Meyer  |  DANVILLE, IL USA  |  Reviewer ranking: #26,759,599  |  41%  |  (45 of 109)  |  
AOVKYT14ZKV0W  |  D. A. Herndon  |  Retired House of Pies owner in San Antonio, TX USA  |  Reviewer ranking: #190,164  |  64%  |  (92 of 144)  |  
A254BQ5B1I87OY  |  linda m. procopio  |  _  |  Reviewer ranking: #29,476,626  |  29%  |  (6 of 21)  |  
AIOHJE7TH2SQ2  |  SWeeTJuJu  |  Oklahoma  |  Reviewer ranking: #26,099,698  |  _  |  _  |  
A3URMIT03YD2P8  |  jsl2h90  |  USA  |  Reviewer ranking: #30,131,484  |  24%  |  (22 of 92)  |  
A1305H6QF3H5IV  |  Judie  |  Canada  |  Reviewer ranking: #2,945,765  |  71%  |  (22 of 31)  |  
AOJF59EUDPR7A  |  Richard Keller  |  Ewing, NJ USA  |  _  |  89%  |  (613 of 685)  |  
AR6KIGV1PBIA8  |  M. Craven  |  nc  |  Reviewer ranking: #8,823,640  |  22%  |  (4 of 18)  |  
A14K1RN3AWXNFT  |  1stonefree1  |  Woodland Hills  |  Reviewer ranking: #1,217,081  |  71%  |  (27 of 38)  |  
A3G36K8ORL9BFI  |  Mary E. Clarneau  |  raleigh, nc  |  Reviewer ranking: #8,687,668  |  65%  |  (114 of 175)  |  
A390A5AI46OZRO  |  Maverick MOM  |  Van. Island BC Canada  |  Reviewer ranking: #24,334,699  |  89%  |  (42 of 47)  |  
A2983OP6MDZ1M1  |  C. Mathieu  |  Worcester, MA  |  _  |  63%  |  (552 of 883)  |  
A1PUDXTTC60XQP  |  Ohio Mom  |  Ohio  |  Reviewer ranking: #27,952,874  |  60%  |  (3 of 5)  |  
AHEFE7XS416N7  |  Mr. Stuart Chandler  |  _  |  Reviewer ranking: #24,061,517  |  80%  |  (194 of 241)  |  
A8CR2N0Q2S6HD  |  K. Theurer  |  Westminster, CO  |  Reviewer ranking: #772,553  |  84%  |  (27 of 32)  |  
A3I37JMAEC1J7G  |  Harrie L. Kiar  |  Portland, Or. USA  |  Reviewer ranking: #5,621,128  |  59%  |  (13 of 22)  |  
A1SWTNC0YQHNEC  |  Larry R Cook  |  Lincolnton, NC USA  |  Reviewer ranking: #3,240,899  |  83%  |  (5 of 6)  |  
A27L7IR2XCJEPN  |  Virgil Swan  |  Maryland  |  Reviewer ranking: #29,137,260  |  49%  |  (23 of 47)  |  
A2CPYG4XXKPUH0  |  Marty  |  Columbus, OH USA  |  Reviewer ranking: #29,191,223  |  32%  |  (64 of 200)  |  
A9I0VR3L7X0H7  |  eanallen  |  _  |  _  |  92%  |  (132 of 143)  |  
A21NSOH00GWC2P  |  Syd's Mom  |  Central Massachusetts, USA  |  Reviewer ranking: #3,001,166  |  78%  |  (14 of 18)  |  
A2QRKOCQH5PR1D  |  Ronald M. Bowren  |  Modesto, CA United States  |  _  |  82%  |  (401 of 492)  |  
A3OBACQDN237SJ  |  Kimberly Williams  |  St. Pete, FL  |  Reviewer ranking: #4,616,395  |  67%  |  (2 of 3)  |  
A39VKDG484JXXA  |  H. E. Paul  |  Orem, UT United States  |  Reviewer ranking: #732,573  |  80%  |  (174 of 218)  |  
A2GWT6B8RNI8X  |  D1alect  |  USA  |  Reviewer ranking: #29,364,740  |  50%  |  (8 of 16)  |  
AX0YT8EDN1V  |  Jorge Ramos  |  _  |  Reviewer ranking: #25,266,187  |  22%  |  (2 of 9)  |  
A1KJ00IG03MK2R  |  T. Wong  |  _  |  Reviewer ranking: #2,195,055  |  75%  |  (406 of 544)  |  
AABV45N8RXOA7  |  Andrew K.  |  _  |  Reviewer ranking: #7,227,064  |  80%  |  (4 of 5)  |  
A2S0UXAWV52WZ2  |  Steven Fujita  |  Long Beach, CA  |  Reviewer ranking: #586,657  |  73%  |  (98 of 134)  |  
A3KK4WJI1P1D5K  |  chahimchahim  |  _  |  Reviewer ranking: #1,086,050  |  58%  |  (15 of 26)  |  
A31PXSD8RPV5P8  |  Tainic  |  _  |  Reviewer ranking: #29,314,966  |  22%  |  (8 of 36)  |  
A1Y7S7VSWT1E3Y  |  John Terry  |  Kansas City, Mo  |  _  |  90%  |  (1,323 of 1,468)  |  
A2OLKV9F2S7O6N  |  James W. Picht  |  Louisiana, USA  |  Reviewer ranking: #120,254  |  90%  |  (2,235 of 2,481)  |  
A1TFUKA5E304DU  |  S. Chan  |  New York, NY  |  Reviewer ranking: #25,443,312  |  63%  |  (10 of 16)  |  
AOY5EMZTHHZE8  |  james2774  |  Belgium, Europe  |  Reviewer ranking: #27,209,095  |  95%  |  (35 of 37)  |  
A3FNMU13FIFJIS  |  A. E. Owen  |  _  |  Reviewer ranking: #27,082,403  |  85%  |  (17 of 20)  |  
A3MT5H92PXHCA9  |  Ink Slinger  |  Texas USA  |  Reviewer ranking: #26,244,259  |  50%  |  (2 of 4)  |  
A2I3VRVO964GHM  |  cybershopper1  |  Washington, UT  |  Reviewer ranking: #24,916,008  |  100%  |  (2 of 2)  |  
A371XHOU7P78TV  |  Robert Welch  |  ,  USA  |  _  |  62%  |  (181 of 292)  |  
A3RLI7V9O1Q4Y9  |  Allen Scott Pearson  |  USA   Ca  |  Reviewer ranking: #27,544,398  |  50%  |  (1 of 2)  |  
A13O657KERIMMX  |  Harry F. Korbl  |  Melbourne Australia  |  Reviewer ranking: #1,818,257  |  66%  |  (134 of 204)  |  
AH538EUAGWRG8  |  Alex Ziemak  |  Crown Point, IN  |  Reviewer ranking: #27,185,732  |  0%  |  (0 of 2)  |  
A3RYKKYS9E76LR  |  Hill(WILLIS BOY)  |  Clinton TN.-Columbus OH  |  Reviewer ranking: #24,521,158  |  64%  |  (149 of 233)  |  
A3KZCGUTDKRVP  |  Z. Alsop  |  _  |  Reviewer ranking: #20,899,376  |  100%  |  (3 of 3)  |  
A10I72N0P1FBJ0  |  SB Crumb42  |  SW VA  |  Reviewer ranking: #195,595  |  75%  |  (170 of 226)  |  
A1J06IMMD0P3E3  |  B. Kinzey  |  _  |  Reviewer ranking: #26,671,235  |  100%  |  (4 of 4)  |  
A1SARGGO3VU92O  |  Nicole  |  Oklahoma  |  Reviewer ranking: #28,048,937  |  33%  |  (1 of 3)  |  
AUIMMIUUP8QD7  |  Jack Waite  |  _  |  Reviewer ranking: #27,255,879  |  64%  |  (7 of 11)  |  
A18QCG06NAI87V  |  JWall45596@AOL.com  |  South Carolina, USA  |  Reviewer ranking: #29,004,315  |  86%  |  (6 of 7)  |  
A31UXSBNL5HZK0  |  Idnef  |  _  |  Reviewer ranking: #29,242,442  |  45%  |  (5 of 11)  |  
A2NJO6YE954DBH  |  Lawrance Bernabo  |  The Zenith City, Duluth, Minnesota  |  _  |  89%  |  (73,916 of 82,673)  |  
A25O8XI95KADY9  |  homeschoolmom  |  _  |  Reviewer ranking: #518,048  |  93%  |  (13 of 14)  |  
A2WA8R7ZNUHZMA  |  Laura  |  Ontario  |  Reviewer ranking: #16,310,860  |  64%  |  (385 of 599)  |  
AIZJ9RBN7IGDU  |  awaljr  |  _  |  Reviewer ranking: #21,981,399  |  13%  |  (1 of 8)  |  
ADSDAJ13GDO7I  |  kat  |  _  |  Reviewer ranking: #3,799,784  |  67%  |  (4 of 6)  |  
A2ZA2FUK6UVRNX  |  Donald Rogers  |  Seattle, WA United States  |  Reviewer ranking: #842,015  |  96%  |  (1,709 of 1,778)  |  
A1BLGPUF4AE0EJ  |  Carter  |  Florence, KY USA  |  Reviewer ranking: #881,809  |  63%  |  (44 of 70)  |  
A2EX9LQR1P2D5W  |  Jahangeer  |  London  |  Reviewer ranking: #27,997,601  |  42%  |  (20 of 48)  |  
A1R602SXNGOMJ4  |  A. Vegan  |  Ontario Canada  |  Reviewer ranking: #730,222  |  59%  |  (3,593 of 6,138)  |  
A2UK4AQ2V50K1D  |  jafurrow  |  Yates Center, KS  |  Reviewer ranking: #27,836,802  |  35%  |  (9 of 26)  |  
A1T17LMQABMBN5  |  CoffeeGurl  |  _  |  _  |  86%  |  (14,580 of 16,872)  |  
A1DF7NMQHVWMJI  |  Mark A. Wright  |  Sydney, NSW AUS  |  Reviewer ranking: #24,775,802  |  100%  |  (1 of 1)  |  
A1NVK5OVW2Z6JO  |  AMSNY  |  _  |  Reviewer ranking: #16,971,979  |  _  |  _  |  
A1CPRZ575GZ9Q4  |  Tiffany Conner  |  Hayward, WI USA  |  Reviewer ranking: #25,248,743  |  67%  |  (2 of 3)  |  
A1SD00JNN08C0J  |  Nanna12  |  _  |  Reviewer ranking: #3,512,949  |  67%  |  (6 of 9)  |  
AOBFO78XZED55  |  Zun Guri  |  Scientist in Tokyo, Japan  |  Reviewer ranking: #1,691,988  |  79%  |  (45 of 57)  |  
A3IYSNCUXGG1IJ  |  ECTO  |  Texas  |  Reviewer ranking: #28,675,424  |  65%  |  (11 of 17)  |  
A26K2VAEA2HAQM  |  Byrd1723  |  _  |  Reviewer ranking: #1,077,855  |  90%  |  (18 of 20)  |  
A1T7L3Q93XXPFJ  |  Fred Zappa  |  _  |  Reviewer ranking: #159,101  |  63%  |  (377 of 597)  |  
A3MSZMK2GSBDOK  |  Julia  |  New York  |  Reviewer ranking: #26,743,270  |  40%  |  (2 of 5)  |  
A1XL78YFRDPXZU  |  Nicole Kingsley  |  Cross, South Carolina United States  |  Reviewer ranking: #6,488,373  |  93%  |  (14 of 15)  |  
AAKV1PU9O8TLX  |  Old Don  |  Colorado Springs, CO  |  Reviewer ranking: #2,200,118  |  67%  |  (8 of 12)  |  
A33DM8Z01LWB25  |  Giuliano Fournier  |  Italy  |  Reviewer ranking: #17,002,754  |  50%  |  (61 of 123)  |  
A87GMUW6OKWL0  |  bl7c@virginia.edu  |  _  |  Reviewer ranking: #29,776,538  |  29%  |  (2 of 7)  |  
A1346F0KB5SQCZ  |  John Braden  |  _  |  Reviewer ranking: #22,005,066  |  77%  |  (17 of 22)  |  
A332BJ5CD4W1PU  |  Boris Notbadenov  |  _  |  Reviewer ranking: #29,879,619  |  30%  |  (13 of 43)  |  
A284FAGKX0W4U4  |  BAC  |  _  |  Reviewer ranking: #237,552  |  69%  |  (111 of 160)  |  
A1O7NW0XB7MWRE  |  T Louiy  |  _  |  Reviewer ranking: #25,542,050  |  _  |  _  |  
A110KTULVD9F66  |  Ginger L. Brockman  |  _  |  Reviewer ranking: #10,076,811  |  57%  |  (4 of 7)  |  
ADF5JVAT2IFDP  |  Susan Bryg  |  Woodstock, GA  |  Reviewer ranking: #369,478  |  83%  |  (115 of 138)  |  
A3DHMGS2QTWQCO  |  Judy  |  NE  |  Reviewer ranking: #25,408,949  |  100%  |  (1 of 1)  |  
A1A02DGRIFVQU0  |  Mike Carson  |  Washington, DC  |  Reviewer ranking: #5,372,350  |  63%  |  (20 of 32)  |  
A1P56EDGQYN8EM  |  D. Beckett  |  _  |  Reviewer ranking: #1,583,012  |  71%  |  (54 of 76)  |  
A1AYEI2SNFPYES  |  Dogville  |  Sunny Island  |  Reviewer ranking: #113,532  |  79%  |  (2,560 of 3,243)  |  
A1H5TB6Z687PZP  |  ebinrock  |  Leander, Texas United States  |  Reviewer ranking: #1,057,862  |  67%  |  (72 of 108)  |  
A2JMA1XHKCFERW  |  Lawrence E. Dunlap  |  _  |  Reviewer ranking: #2,505,165  |  80%  |  (4 of 5)  |  
AUMYT5KCPNC9E  |  Rob  |  in america  |  Reviewer ranking: #29,097,228  |  28%  |  (57 of 207)  |  
A73OZ94948HGR  |  mom  |  tn  |  Reviewer ranking: #561,755  |  76%  |  (59 of 78)  |  
A2WNDHGNUHKC98  |  Peter Albrecht  |  Costa Mesa, CA United States  |  Reviewer ranking: #1,867,383  |  87%  |  (120 of 138)  |  
A1HBFPGJWXL9RG  |  John A. Warren  |  _  |  Reviewer ranking: #24,225,459  |  50%  |  (1 of 2)  |  
A3OYGITIYCABLS  |  C. L. Dill  |  Jasper, AL  |  Reviewer ranking: #5,129,123  |  62%  |  (69 of 112)  |  
A2RAU617VTJMBX  |  Sigrid Macdonald  |  Ottawa  |  Reviewer ranking: #229,695  |  69%  |  (618 of 894)  |  
A36PZLPN16X6Q1  |  Calvin K. Chiu  |  _  |  Reviewer ranking: #3,137,192  |  45%  |  (14 of 31)  |  
A1KINLEKGZN193  |  Christopher Dawson  |  Cleveland, Ohio United States  |  Reviewer ranking: #4,005,106  |  85%  |  (91 of 107)  |  
A3QMJMTLJC34QC  |  Vincent E. Martin  |  Aurora, IL United States  |  _  |  84%  |  (2,022 of 2,405)  |  
A2X5WQG6GN1PXI  |  onslaught524  |  Rochester, MN United States  |  Reviewer ranking: #27,805,955  |  63%  |  (30 of 48)  |  
A1T4E3XD4XO24F  |  Cristina Montana  |  South Africa  |  Reviewer ranking: #25,960,996  |  67%  |  (2 of 3)  |  
A30QOW3RYHGQA3  |  Chaparra  |  MO, US  |  Reviewer ranking: #3,293,384  |  83%  |  (191 of 231)  |  
A1GXYRAVFW7PKA  |  Lindsay Wyatt  |  Utah  |  Reviewer ranking: #29,183,137  |  12%  |  (2 of 17)  |  
A2NOW4U7W3F7RI  |  rpv  |  California  |  _  |  86%  |  (12,270 of 14,272)  |  
A31U61QC9R30RM  |  Christine M. Walberg  |  Minneapolis MN United States  |  Reviewer ranking: #12,951,318  |  77%  |  (20 of 26)  |  
A3USIC34YD2N0S  |  Linda Kay Gore  |  USA  |  Reviewer ranking: #7,518,813  |  50%  |  (1 of 2)  |  
A28Q3QPG3NCSKB  |  Sbullet  |  _  |  Reviewer ranking: #520,045  |  68%  |  (51 of 75)  |  
ACR1OJGNVVRE1  |  themoviekid  |  Clarence NY  |  Reviewer ranking: #27,797,474  |  77%  |  (10 of 13)  |  
A35BSQR4IMZ0WQ  |  D. Barth  |  Cambridge, MA United States  |  Reviewer ranking: #16,502,566  |  43%  |  (3 of 7)  |  
A2B21BENI1JW7C  |  Eric Otto  |  Cincinnati, Ohio  |  Reviewer ranking: #1,177,533  |  82%  |  (149 of 181)  |  
A2MSMXQ7VCCHZZ  |  Howard E Hillier  |  Ohio, USA  |  Reviewer ranking: #677,472  |  63%  |  (12 of 19)  |  
A36VFRXZAHXSPY  |  LL Cool Jack  |  _  |  _  |  92%  |  (551 of 596)  |  
A2FN40KIOTN0N3  |  Ashley Schulte  |  Phoenix, Arizona USA  |  Reviewer ranking: #647,805  |  77%  |  (27 of 35)  |  
A1YFKZS9FL4ZMT  |  A. E. Griffin  |  Centerville, MA United States  |  Reviewer ranking: #1,910,252  |  63%  |  (12 of 19)  |  
A1Y87E22UVYCE6  |  Maximiliano F Yofre  |  Buenos Aires, Argentina  |  _  |  91%  |  (4,064 of 4,483)  |  
A1IW9PJMRL35T4  |  M. MCELROY  |  _  |  Reviewer ranking: #29,332,395  |  23%  |  (7 of 31)  |  
A382797F4KG703  |  Spencer R. Born  |  _  |  Reviewer ranking: #26,353,890  |  85%  |  (11 of 13)  |  
AB9C4UF49DIPM  |  G. Lyons  |  _  |  Reviewer ranking: #26,752,963  |  17%  |  (4 of 24)  |  
A1YOY61DQS8VDK  |  Sean D. Behan  |  Glasgow  |  Reviewer ranking: #26,932,318  |  11%  |  (3 of 28)  |  
ATY47E0CHOIVK  |  bgmoment  |  _  |  Reviewer ranking: #24,968,363  |  50%  |  (1 of 2)  |  
A2UKC6QFG9L5GV  |  Anton Ilinski  |  Moscow, Russia  |  Reviewer ranking: #1,018,351  |  75%  |  (1,477 of 1,977)  |  
A2FKATQLWP3HRP  |  E. Sears  |  United States  |  Reviewer ranking: #451,492  |  78%  |  (45 of 58)  |  
A1PZLRXPG5INVN  |  Magrat Garlick  |  Eastern U.S.  |  Reviewer ranking: #27,696,450  |  33%  |  (2 of 6)  |  
A3TTY67LK3ESND  |  B. Marsh  |  Michigan  |  Reviewer ranking: #1,604,278  |  92%  |  (22 of 24)  |  
A32O3FSWNGOUX8  |  Mr. G.  |  California  |  Reviewer ranking: #23,777,804  |  0%  |  (0 of 1)  |  
A25WK6Z83XS8BD  |  nanette  |  san diego, ca usa  |  Reviewer ranking: #28,421,768  |  50%  |  (1 of 2)  |  
A2IF6UKZCV0V0Y  |  drakkar91  |  Philadelphia PA  |  _  |  87%  |  (1,139 of 1,308)  |  
AF877LG6RE6JA  |  E. Estenberg  |  Hollywood  |  Reviewer ranking: #12,433,735  |  75%  |  (9 of 12)  |  
A2M8M1CWHXR7JG  |  Alexis Acevedo  |  _  |  Reviewer ranking: #30,030,992  |  13%  |  (3 of 23)  |  
A3JJGKO9D3OHNQ  |  Brent N. Humphrey  |  NW OH  |  Reviewer ranking: #30,080,285  |  45%  |  (64 of 143)  |  
AIIP56B2U6KRZ  |  Driza  |  Hull UK  |  Reviewer ranking: #24,194,642  |  100%  |  (1 of 1)  |  
A32ODF0WPB1E0M  |  Karen Clark  |  _  |  Reviewer ranking: #28,271,724  |  34%  |  (10 of 29)  |  
A20N6LYFHQGSS5  |  SoulDancer52  |  _  |  Reviewer ranking: #8,446,040  |  78%  |  (7 of 9)  |  
A1BDHNLP1384E4  |  Amit  |  USA  |  Reviewer ranking: #27,836,234  |  100%  |  (2 of 2)  |  
A1WUOW3QS84KN8  |  Sandy Dallabrida  |  New Jersey  |  Reviewer ranking: #1,922,824  |  56%  |  (9 of 16)  |  
A1Y3ORDYGUHS00  |  Lilbop2  |  _  |  Reviewer ranking: #25,778,868  |  0%  |  (0 of 3)  |  
A3EMIEZTFX8SOZ  |  J.D. Morgan  |  Edmonton, AB Canada  |  Reviewer ranking: #27,359,327  |  74%  |  (17 of 23)  |  
A1Q0RGW5T5A7C1  |  H. C. Knight  |  Parkville, MO  |  Reviewer ranking: #8,971,440  |  75%  |  (12 of 16)  |  
AY6J6L9W990JT  |  S. Whitfield  |  _  |  Reviewer ranking: #3,727,531  |  50%  |  (5 of 10)  |  
A2LXTAXALKOQSG  |  Za'chary Westbrook  |  Salem, OR  |  Reviewer ranking: #6,105,701  |  76%  |  (621 of 815)  |  
A2K5EHAI2RKWK2  |  R. Sas  |  _  |  Reviewer ranking: #25,246,823  |  100%  |  (1 of 1)  |  
ADYZOSTF9LZLD  |  ShawnaLanne  |  Writer in Blahville  |  _  |  72%  |  (2,503 of 3,470)  |  
A206EILUHIY1IO  |  pewaukeepen  |  _  |  Reviewer ranking: #23,979,909  |  25%  |  (1 of 4)  |  
A6K848VH779UR  |  elvinbecky  |  Bellevue, NE  |  Reviewer ranking: #1,029,156  |  70%  |  (7 of 10)  |  
AZKXH0J59TK11  |  Ben Dugan  |  Flying Monkey Killer  |  _  |  63%  |  (1,341 of 2,113)  |  
A291VCCUSGOHU6  |  L. Pudding  |  boston  |  Reviewer ranking: #2,962,590  |  60%  |  (36 of 60)  |  
A3OO3RKSC7D7F2  |  B. Smetzer  |  Smithsburg, Maryland United States  |  Reviewer ranking: #11,170,040  |  62%  |  (169 of 274)  |  
A113FOE7D8N4YG  |  Mrs. Jenifer Morris  |  _  |  Reviewer ranking: #576,705  |  60%  |  (27 of 45)  |  
A2W3HLHIA9UP4D  |  The Piper at the Gates  |  Bakersville, North Carolina  |  Reviewer ranking: #139,553  |  57%  |  (248 of 433)  |  
ABS3Y6RTBJK44  |  Brandy C. Pruitt  |  Chicago, IL USA  |  Reviewer ranking: #25,246,301  |  78%  |  (18 of 23)  |  
